object_id,department,title,object_name,origin_country,period,artist_display_name,artist_begin_date,artist_end_date,medium,link_resource,tags,century,primary_image,artist_gender
340776,Drawings and Prints,Famous Men and Women from Classical and Biblical Antiquity,Drawing,Unknown,Unknown,"Barthelemy d'Eyck|Jean Fouquet|Anonymous, Italian, Florentine, first half of the 15th century",,,"Pen and brown ink, brush and watercolor of various hues, traces of gold paint",http://www.metmuseum.org/art/collection/search/340776,Bow and Arrow|Swords|Men|Women|Sheep,15th century,https://images.metmuseum.org/CRDImages/dp/original/DP819632.jpg,Male
435898,European Paintings,The Lamentation,Painting,Unknown,Unknown,Petrus Christus,1444.0,1476.0,Oil on wood,http://www.metmuseum.org/art/collection/search/435898,Sadness|Suffering|Mary Magdalene|Saint John the Evangelist|Lamentation|Death|Christ|Virgin Mary,15th century,https://images.metmuseum.org/CRDImages/ep/original/DP-20594-001.jpg,Male
458980,Robert Lehman Collection,Madonna and Child,Painting,Unknown,Unknown,Sano di Pietro (Ansano di Pietro di Mencio),1405.0,1481.0,"Tempera on wood, gold ground",http://www.metmuseum.org/art/collection/search/458980,Madonna and Child,15th century,https://images.metmuseum.org/CRDImages/rl/original/DP366044.jpg,Male
435835,European Paintings,Portrait of a Woman,Painting,Unknown,Unknown,Bernardino Campi,1522.0,1591.0,Oil on canvas,http://www.metmuseum.org/art/collection/search/435835,Portraits|Women|Dogs,16th century,https://images.metmuseum.org/CRDImages/ep/original/DP-20209-001.jpg,Male
459137,Robert Lehman Collection,Approach to a Mountain Village with Horsemen on the Road,Drawing,Unknown,Unknown,Fra Bartolomeo (Bartolomeo di Paolo del Fattorino),1473.0,1517.0,"Pen and brown ink, traces of black chalk; mounted on an album page",http://www.metmuseum.org/art/collection/search/459137,Villages|Men|Horses,16th century,https://images.metmuseum.org/CRDImages/rl/original/DP136375.jpg,Male
334981,Drawings and Prints,Christ on the Cross Between Mary and Saint John,Drawing,Unknown,Unknown,Johann Christophorus Storer,1611.0,1671.0,"Pen and black ink, brush and brown wash, heightened with white over black chalk.",http://www.metmuseum.org/art/collection/search/334981,Women|Crucifixion|Christ,17th century,https://images.metmuseum.org/CRDImages/dp/original/DP803106.jpg,Male
435853,European Paintings,The Coronation of the Virgin,Painting,Unknown,Unknown,Annibale Carracci,1560.0,1609.0,Oil on canvas,http://www.metmuseum.org/art/collection/search/435853,Musical Instruments|Doves|Gods|Virgin Mary,17th century,https://images.metmuseum.org/CRDImages/ep/original/DP-27033-001.jpg,Male
459292,Robert Lehman Collection,Nymphs Suprised,Drawing,Unknown,Unknown,Jacob Jordaens,1593.0,1678.0,"Brush and brown and gray ink, brown and gray washes over red chalk and traces of black chalk, some blue chalk.",http://www.metmuseum.org/art/collection/search/459292,Nymphs|Female Nudes,17th century,https://images.metmuseum.org/CRDImages/rl/original/DP-22101-001.jpg,Male
334760,Drawings and Prints,The Sculptor Antoine Coysevox,Drawing,Unknown,Unknown,Gilles Allou,1670.0,1751.0,"Pen and brown ink, brush and gray and brown wash, white gouache, on blue laid paper, faded to brown",http://www.metmuseum.org/art/collection/search/334760,Men|Portraits,18th century,https://images.metmuseum.org/CRDImages/dp/original/DP805000.jpg,Male
436200,European Paintings,The Adoration of the Shepherds,Painting,Unknown,Unknown,Christian Wilhelm Ernst Dietrich,1712.0,1774.0,Oil on canvas,http://www.metmuseum.org/art/collection/search/436200,Men|Women|Dogs|Donkeys|Madonna and Child,18th century,https://images.metmuseum.org/CRDImages/ep/original/ep71.162.bw.R.jpg,Male
459372,Robert Lehman Collection,Imaginary View of a Roman Villa,Drawing,Unknown,Unknown,Jean Honoré Fragonard,1732.0,1806.0,Bister wash over pencil,http://www.metmuseum.org/art/collection/search/459372,Trees|Houses,18th century,https://images.metmuseum.org/CRDImages/rl/original/DP354798.jpg,Male
333919,Drawings and Prints,Tiger,Drawing,Unknown,Unknown,Antoine-Louis Barye,1795.0,1875.0,Watercolor on heavy wove paper,http://www.metmuseum.org/art/collection/search/333919,Tigers,19th century,https://images.metmuseum.org/CRDImages/dp/original/DP805134.jpg,Male
435831,European Paintings,The Birth of Venus,Painting,Unknown,Unknown,Alexandre Cabanel,1823.0,1889.0,Oil on canvas,http://www.metmuseum.org/art/collection/search/435831,Venus|Female Nudes|Putti|Seas,19th century,https://images.metmuseum.org/CRDImages/ep/original/DP-22432-001.jpg,Male
459191,Robert Lehman Collection,"Study for ""Poseuses""",Drawing,Unknown,Unknown,Georges Seurat,1859.0,1891.0,Conté crayon on laid paper.,http://www.metmuseum.org/art/collection/search/459191,Female Nudes,19th century,https://images.metmuseum.org/CRDImages/rl/original/DP359022.jpg,Male
351062,Drawings and Prints,"A Fir Tree in the Forest of the Landes, Aquitane",Drawing,Unknown,Unknown,René-Ernest Huet,1876.0,1914.0,"Black chalk, graphite, pen and ink, and white wash on brown wove paper",http://www.metmuseum.org/art/collection/search/351062,Trees,20th century,https://images.metmuseum.org/CRDImages/dp/original/DP811935.jpg,Male
483456,Modern and Contemporary Art,Seated Woman in Chemise,Drawing,Unknown,Unknown,Egon Schiele,1890.0,1918.0,Graphite on paper,http://www.metmuseum.org/art/collection/search/483456,Women,20th century,https://images.metmuseum.org/CRDImages/ma/original/DP-13071-001.jpg,Male
45619,Asian Art,馬鳴菩薩図像|Iconographic Drawing of the Bodhisattva Memyō (Ashvaghosha),Hanging scroll,Japan,Heian period (794–1185),Unknown,,,Hanging scroll; ink and color on paper,http://www.metmuseum.org/art/collection/search/45619,Men|Horses|Bodhisattvas,12th century,https://images.metmuseum.org/CRDImages/as/original/DP276181.jpg,Male
766402,"Arts of Africa, Oceania, and the Americas",Maffet Ledger: Two Indians on horseback,Drawing,United States,Unknown,Unknown,,,"Graphite, watercolor, and crayon on paper",http://www.metmuseum.org/art/collection/search/766402,Horses|Bow and Arrow|Men,19th century,https://images.metmuseum.org/CRDImages/ao/original/page47.jpg,Male
41462,Asian Art,元  吳鎮  老松圖  軸|Crooked Pine,Hanging scroll,China,Yuan dynasty (1271–1368),Wu Zhen,1280.0,1354.0,Hanging scroll; ink on silk,http://www.metmuseum.org/art/collection/search/41462,Trees,14th century,https://images.metmuseum.org/CRDImages/as/original/DT8082.jpg,Male
45683,Asian Art,明 沈周 溪山秋色圖 卷|明  沈周  溪山秋色圖  卷明  楷書溪山秋色圖  引首|Autumn Colors among Streams and Mountains,Handscroll,China,Ming dynasty (1368–1644),Shen Zhou,1427.0,1509.0,Handscroll; ink on paper,http://www.metmuseum.org/art/collection/search/45683,Mountains|Landscapes,15th century,https://images.metmuseum.org/CRDImages/as/original/DP236590_CRD.jpg,Male
455041,Islamic Art,"""Laila and Majnun at School"", Folio from a Khamsa (Quintet) of Nizami of Ganja",Folio from an illustrated manuscript,Afghanistan,Unknown,Ja'far Baisunghuri|Nizami,,,"Ink, opaque watercolor, and gold on paper",http://www.metmuseum.org/art/collection/search/455041,Reading|Boys|Girls|Schools|Men|Students|Teachers,15th century,https://images.metmuseum.org/CRDImages/is/original/DP159399.jpg,Male
45756,Asian Art,明  唐寅  墨竹圖  卷|Ink bamboo,Handscroll,China,Ming dynasty (1368–1644),Tang Yin,1470.0,1524.0,Handscroll; ink on paper,http://www.metmuseum.org/art/collection/search/45756,Bamboo,16th century,https://images.metmuseum.org/CRDImages/as/original/DP205421_CRD.jpg,Male
450587,Islamic Art,"""Ottoman Army Entering a City"", Folio from a Divan of Mahmud `Abd al-Baqi",Folio from an illustrated manuscript,Turkey,Unknown,Mahmud 'Abd-al Baqi,1526.0,1600.0,"Ink, opaque watercolor, and gold on paper",http://www.metmuseum.org/art/collection/search/450587,Horses|Soldiers|Army|Men,16th century,https://images.metmuseum.org/CRDImages/is/original/DP246521.jpg,Male
45419,Asian Art,狩野探幽筆　月夜山水図|Landscape in Moonlight,Hanging scroll,Japan,Edo period (1615–1868),Kano Tan'yū,1602.0,1674.0,One of a triptych of hanging scrolls; ink on silk,http://www.metmuseum.org/art/collection/search/45419,Landscapes|Boats,17th century,https://images.metmuseum.org/CRDImages/as/original/DP276500.jpg,Male
454620,Islamic Art,"recto: ""Portrait of Raja Suraj Singh Rathor"", verso: Page of Calligraphy. Folio from the Shah Jahan Album",Album leaf,India,Unknown,Bishan Das|Mir 'Ali Haravi,,,"Ink, opaque watercolor, and gold on paper",http://www.metmuseum.org/art/collection/search/454620,Men|Portraits,17th century,https://images.metmuseum.org/CRDImages/is/original/DT200625.jpg,Male
49068,Asian Art,大鵬正鯤筆　伯珣照浩賛　雪竹図|Bamboo in Snow,Hanging scrolls,Japan,Edo period (1615–1868),Hakujun Shōkō|Taihō Shōkon,,,Pair of hanging scrolls; ink on silk,http://www.metmuseum.org/art/collection/search/49068,Bamboo,18th century,https://images.metmuseum.org/CRDImages/as/original/DP276881.jpg,Male
10549,The American Wing,"Study for ""The Siege of Gibraltar"": Figures Scaling Floating Battery; Cannon",Drawing,United States,Unknown,John Singleton Copley,1738.0,1815.0,Black and red chalk on blue laid paper,http://www.metmuseum.org/art/collection/search/10549,Men,18th century,https://images.metmuseum.org/CRDImages/ad/original/174386.jpg,Male
653002,Arms and Armor,Design for the Decoration of the Barrel Tang Surround of a Firearm,Drawings,France,Unknown,Nicolas Noël Boutet,1761.0,1833.0,"Pencil, ink, gray wash on paper",http://www.metmuseum.org/art/collection/search/653002,Flowers,19th century,https://images.metmuseum.org/CRDImages/aa/original/LC-2004.101.43-001.jpg,Male
49086,Asian Art,永樂保全筆  「陶造」|Making Ceramics,Hanging scroll,Japan,Edo period (1615–1868),Eiraku Hozen,1795.0,1854.0,Hanging scroll; ink and color on paper,http://www.metmuseum.org/art/collection/search/49086,Working|Men,19th century,https://images.metmuseum.org/CRDImages/as/original/18_77_2_O2_sf.jpg,Male
10090,The American Wing,Head of a Woman (from McGuire Scrapbook),Drawing,United States,Unknown,George Augustus Baker Jr.,1821.0,1880.0,Graphite on off-white wove paper,http://www.metmuseum.org/art/collection/search/10090,Heads|Portraits|Women,19th century,https://images.metmuseum.org/CRDImages/ad/original/ap26.216.42.jpg,Male
12486,The American Wing,Road to Cattiruje (?) (from Sketchbook),Drawing,United States,Unknown,Mary Newbold Sargent,1826.0,1906.0,Graphite on paper,http://www.metmuseum.org/art/collection/search/12486,Mountains,20th century,https://images.metmuseum.org/CRDImages/ad/original/219360.jpg,Male
60437,Asian Art,『夢記』　断簡|Section of the Dream Diary with a Sketch of Mountains,Hanging scroll,Japan,Kamakura period (1185–1333),Myōe Kōben 明恵高弁,1173.0,1232.0,Hanging scroll; ink on paper,http://www.metmuseum.org/art/collection/search/60437,Unknown,13th century,https://images.metmuseum.org/CRDImages/as/original/DP298316.jpg,Male
440985,European Paintings,The Crucifixion,Painting,Unknown,Unknown,Ugolino da Siena,1317.0,1349.0,"Tempera on wood, gold ground",http://www.metmuseum.org/art/collection/search/440985,Men|Women|Crucifixion|Christ|Saint Francis|Saint John the Evangelist|Virgin Mary,14th century,https://images.metmuseum.org/CRDImages/ep/original/DP296426.jpg,Male
340883,Drawings and Prints,Winged Putto Holding the Base of a Cross,Drawing,Unknown,Unknown,Titian (Tiziano Vecellio),1485.0,1576.0,"Red chalk, heightened with white, on blue-gray paper",http://www.metmuseum.org/art/collection/search/340883,Putti,15th century,https://images.metmuseum.org/CRDImages/dp/original/DP811853.jpg,Male
435899,European Paintings,The Annunciation,Painting,Unknown,Unknown,Petrus Christus,1444.0,1476.0,Oil on wood,http://www.metmuseum.org/art/collection/search/435899,Annunciation|Doves|Lilies|Virgin Mary|Archangel Gabriel,15th century,https://images.metmuseum.org/CRDImages/ep/original/DT1479.jpg,Male
458982,Robert Lehman Collection,"Madonna and Child with Saints Jerome, Bernardino, John the Baptist, and Anthony of Padua and Two Angels",Painting,Unknown,Unknown,Sano di Pietro (Ansano di Pietro di Mencio),1405.0,1481.0,"Tempera on wood, gold ground",http://www.metmuseum.org/art/collection/search/458982,Angels|Madonna and Child|Saint Jerome|Saint John the Baptist,15th century,https://images.metmuseum.org/CRDImages/rl/original/DT3031.jpg,Male
334887,Drawings and Prints,A Small Piece of Turf,Drawing,Unknown,Unknown,Hans Hoffmann,1545.0,1592.0,Brush with gouache and watercolor over traces of charcoal underdrawing,http://www.metmuseum.org/art/collection/search/334887,Dragonflies|Plants,16th century,https://images.metmuseum.org/CRDImages/dp/original/DT4126.jpg,Male
435844,European Paintings,The Musicians,Painting,Unknown,Unknown,Caravaggio (Michelangelo Merisi),1571.0,1610.0,Oil on canvas,http://www.metmuseum.org/art/collection/search/435844,Grapes|Men|Music|Lutes|Violins|Cupid|Musicians,16th century,https://images.metmuseum.org/CRDImages/ep/original/DP-687-001.jpg,Male
459138,Robert Lehman Collection,Ecstatic Christ,Drawing,Unknown,Unknown,Hans Baldung (called Hans Baldung Grien),1484.0,1545.0,"Pen and two shades of carbon black ink, traces of black chalk underdrawing",http://www.metmuseum.org/art/collection/search/459138,Christ,16th century,https://images.metmuseum.org/CRDImages/rl/original/DP809592.jpg,Male
334984,Drawings and Prints,February (one of a series representing the labors of the months),Drawing,Unknown,Unknown,Jonas Umbach,1624.0,1693.0,Red chalk,http://www.metmuseum.org/art/collection/search/334984,Musical Instruments|Men|Musicians,17th century,https://images.metmuseum.org/CRDImages/dp/original/DP803095.jpg,Male
435861,European Paintings,Saint Catherine of Alexandria,Painting,Unknown,Unknown,Bernardo Cavallino,1616.0,1656.0,Oil on canvas,http://www.metmuseum.org/art/collection/search/435861,Saint Catherine|Women,17th century,https://images.metmuseum.org/CRDImages/ep/original/DP285749.jpg,Male
459294,Robert Lehman Collection,The Young Woman and the Jester,Drawing,Unknown,Unknown,Jacob Jordaens|Jacob Jordaens,,,"Black chalk and pen and brown ink, red chalk, and gray wash, heightened with white (oxidized)",http://www.metmuseum.org/art/collection/search/459294,Men|Women,17th century,https://images.metmuseum.org/CRDImages/rl/original/DP-22380-001.jpg,Male
334765,Drawings and Prints,"Scene of Martyrdom, after Giovanni Angelo Canini",Drawing,Unknown,Unknown,Jean Robert Ango,1759.0,1773.0,"Red chalk, over traces of black chalk",http://www.metmuseum.org/art/collection/search/334765,Soldiers|Suffering|Women|Angels|Horses,18th century,https://images.metmuseum.org/CRDImages/dp/original/DP809502.jpg,Male
436201,European Paintings,"Surprised, or Infidelity Found Out",Painting,Unknown,Unknown,Christian Wilhelm Ernst Dietrich,1712.0,1774.0,Oil on canvas,http://www.metmuseum.org/art/collection/search/436201,Couples|Men|Women|Cupid,18th century,https://images.metmuseum.org/CRDImages/ep/original/DP-42621-001.jpg,Male
459373,Robert Lehman Collection,"François-Emmanuel Pommyer, abbot of Bonneval",Drawing,Unknown,Unknown,Charles Nicolas Cochin II,1715.0,1790.0,Black chalk and pencil (?),http://www.metmuseum.org/art/collection/search/459373,Men|Portraits,18th century,https://images.metmuseum.org/CRDImages/rl/original/DP-19531-076.jpg,Male
333920,Drawings and Prints,Tiger,Drawing,Unknown,Unknown,Antoine-Louis Barye,1795.0,1875.0,Watercolor,http://www.metmuseum.org/art/collection/search/333920,Tigers,19th century,https://images.metmuseum.org/CRDImages/dp/original/DP805133.jpg,Male
435832,European Paintings,Florentine Poet,Painting,Unknown,Unknown,Alexandre Cabanel,1823.0,1889.0,Oil on wood,http://www.metmuseum.org/art/collection/search/435832,Men|Women,19th century,https://images.metmuseum.org/CRDImages/ep/original/DP208015.jpg,Male
459193,Robert Lehman Collection,Road in Etten,Drawing,Unknown,Unknown,Vincent van Gogh,1853.0,1890.0,"Chalk, pencil, pastel, watercolor.  Underdrawing in pen and brown ink.",http://www.metmuseum.org/art/collection/search/459193,Roads|Men|Trees,19th century,https://images.metmuseum.org/CRDImages/rl/original/DP359031.jpg,Male
359161,Drawings and Prints,Dawn (Head of Hypnos),Drawing,Unknown,Unknown,Simeon Solomon,1840.0,1905.0,"Blue, red, brown and black chalk; framing lines in black chalk",http://www.metmuseum.org/art/collection/search/359161,Mythology|Heads,20th century,https://images.metmuseum.org/CRDImages/dp/original/DP805084.jpg,Male
483457,Modern and Contemporary Art,Reclining Nude with Boots,Drawing,Unknown,Unknown,Egon Schiele,1890.0,1918.0,Charcoal on paper,http://www.metmuseum.org/art/collection/search/483457,Female Nudes,20th century,https://images.metmuseum.org/CRDImages/ma/original/DP-1597-001.jpg,Male
45620,Asian Art,金剛夜叉明王|Kongōyasha Myōō,Hanging scroll,Japan,Heian period (794–1185),Unknown,,,Hanging scroll; ink on paper,http://www.metmuseum.org/art/collection/search/45620,Bow and Arrow|Kings|Buddhism|Swords,12th century,https://images.metmuseum.org/CRDImages/as/original/DP276185.jpg,Male
766404,"Arts of Africa, Oceania, and the Americas",Maffet Ledger: Three Indians,Drawing,United States,Unknown,Unknown,,,"Graphite, watercolor, and crayon on paper",http://www.metmuseum.org/art/collection/search/766404,Bow and Arrow,19th century,https://images.metmuseum.org/CRDImages/ao/original/page49.jpg,Male
41468,Asian Art,元  吳鎮  蘆灘釣艇圖  卷|Fisherman,Handscroll,China,Yuan dynasty (1271–1368),Wu Zhen,1280.0,1354.0,Handscroll; ink on paper,http://www.metmuseum.org/art/collection/search/41468,Fishing|Landscapes|Boats,14th century,https://images.metmuseum.org/CRDImages/as/original/DP-18549-001.jpg,Male
45748,Asian Art,明　王鏊　行書致管方伯書　冊頁|Letter,Album leaf,China,Ming dynasty (1368–1644),Wang Ao,1450.0,1524.0,Album leaf; ink on patterned paper,http://www.metmuseum.org/art/collection/search/45748,Correspondence|Calligraphy,15th century,https://images.metmuseum.org/CRDImages/as/original/DP153898.jpg,Male
455055,Islamic Art,"""Bahram Gur on the Chase"", Folio 10r from a Haft Paikar (Seven Portraits) of the Khamsa (Quintet) of Nizami of Ganja",Folio from an illustrated manuscript,Afghanistan,Unknown,Nizami|Maulana Azhar,,,"Ink, opaque watercolor, and gold on paper",http://www.metmuseum.org/art/collection/search/455055,Lions|Horses|Animals|Hunting,15th century,https://images.metmuseum.org/CRDImages/is/original/DP159379.jpg,Male
45760,Asian Art,明　唐寅　葦渚醉漁圖　軸|Drunken fisherman by a reed bank,Hanging scroll,China,Ming dynasty (1368–1644),Tang Yin,1470.0,1524.0,Hanging scroll; ink on paper,http://www.metmuseum.org/art/collection/search/45760,Plants|Boats,16th century,https://images.metmuseum.org/CRDImages/as/original/DP-35892-002.jpg,Male
450599,Islamic Art,"""The Tortoise"", Folio from an `Aja'ib al-Makhluqat (Wonders of Creation) of Qazwini",Folio from an illustrated manuscript,Iran,Unknown,Zakaria bin Muhammad bin Mahmud Abu Yahya Qazwini,1198.0,1283.0,Opaque watercolor and gold on paper,http://www.metmuseum.org/art/collection/search/450599,Men|Crocodiles|Fish|Snakes|Turtles,16th century,https://images.metmuseum.org/CRDImages/is/original/DP240348.jpg,Male
45420,Asian Art,狩野探幽筆　月夜山水図|Landscape in Moonlight,Hanging scroll,Japan,Edo period (1615–1868),Kano Tan'yū,1602.0,1674.0,One of a triptych of hanging scrolls; ink on silk,http://www.metmuseum.org/art/collection/search/45420,Landscapes,17th century,https://images.metmuseum.org/CRDImages/as/original/DP276502.jpg,Male
457058,Islamic Art,Elephant and Rider,Drawing,India,Unknown,Hashim,1595.0,1685.0,Ink and watercolor on paper,http://www.metmuseum.org/art/collection/search/457058,Men|Elephants,17th century,https://images.metmuseum.org/CRDImages/is/original/DP246524.jpg,Male
49069,Asian Art,西園方済筆　梧桐下錦鶏図|Pheasant beneath Paulownia Tree,Hanging scroll,Japan,Edo period (1615–1868),Saien Hōsai (Xiyua Fangqi),1736.0,1795.0,Hanging scroll; ink on paper,http://www.metmuseum.org/art/collection/search/49069,Pheasants|Trees,18th century,https://images.metmuseum.org/CRDImages/as/original/DP277572.jpg,Male
10550,The American Wing,"Study for ""The Surrender of the Dutch Admiral De Winter to Admiral Duncan, October 11, 1797"": Three Figures Raising the Colors",Drawing,United States,Unknown,John Singleton Copley,1738.0,1815.0,Black and red chalk and white-chalk heightening on blue laid paper,http://www.metmuseum.org/art/collection/search/10550,Men,18th century,https://images.metmuseum.org/CRDImages/ad/original/ap60.44.2.jpg,Male
653003,Arms and Armor,Design for the Decoration of the Surround of the Barrel Flat and Rear Sight of a Firearm,Drawings,France,Unknown,Nicolas Noël Boutet,1761.0,1833.0,"Pencil, ink, gray wash on paper",http://www.metmuseum.org/art/collection/search/653003,Ornament,19th century,https://images.metmuseum.org/CRDImages/aa/original/LC-2004.101.44-001.jpg,Male
49087,Asian Art,永樂保全筆  「陶造」|Making Ceramics,Hanging scroll,Japan,Edo period (1615–1868),Eiraku Hozen,1795.0,1854.0,Hanging scroll; ink and color on paper,http://www.metmuseum.org/art/collection/search/49087,Men|Working,19th century,https://images.metmuseum.org/CRDImages/as/original/18_77_3_O2_sf.jpg,Male
10091,The American Wing,Head of a Man Wearing a Helmet (from McGuire Scrapbook),Drawing,United States,Unknown,George Augustus Baker Jr.,1821.0,1880.0,"Graphite on off-white wove paper
",http://www.metmuseum.org/art/collection/search/10091,Helmets|Heads|Men|Profiles,19th century,https://images.metmuseum.org/CRDImages/ad/original/65039.jpg,Male
12487,The American Wing,Catene de Cattaro (from Sketchbook),Drawing,United States,Unknown,Mary Newbold Sargent,1826.0,1906.0,Graphite on paper,http://www.metmuseum.org/art/collection/search/12487,Mountains,20th century,https://images.metmuseum.org/CRDImages/ad/original/219361.jpg,Male
60451,Asian Art,消息|Letter to the Nun Jōjūbō,Hanging scroll,Japan,Kamakura period (1185–1333),Myōe Kōben 明恵高弁,1173.0,1232.0,Hanging scroll; ink on paper,http://www.metmuseum.org/art/collection/search/60451,Unknown,13th century,https://images.metmuseum.org/CRDImages/as/original/DP298302.jpg,Male
770595,European Paintings,The Crucifixion,Painting,Unknown,Unknown,Stefano da Verona (Stefano di Giovanni d'Arbosio di Francia),1374.0,1438.0,"Tempera on wood, gold ground",http://www.metmuseum.org/art/collection/search/770595,Angels|Christ|Mary Magdalene|Virgin Mary|Crucifixion,14th century,https://images.metmuseum.org/CRDImages/ep/original/DP-15505-001.jpg,Male
340887,Drawings and Prints,Design for a Candlestick,Drawing,Unknown,Unknown,Pietro Torrigiano,1472.0,1528.0,"Pen and brown ink, brush and brown wash, on vellum",http://www.metmuseum.org/art/collection/search/340887,Human Figures|Candles|Candlesticks,15th century,https://images.metmuseum.org/CRDImages/dp/original/DP141384.jpg,Male
436052,European Paintings,Madonna and Child,Painting,Unknown,Unknown,Carlo Crivelli,1457.0,1495.0,Tempera and gold on wood,http://www.metmuseum.org/art/collection/search/436052,Madonna and Child|Apples,15th century,https://images.metmuseum.org/CRDImages/ep/original/DP-19298-001.jpg,Male
458983,Robert Lehman Collection,"Madonna and Child with Saints John the Baptist, Jerome, Peter Martyr, and Bernardino and Four Angels",Painting,Unknown,Unknown,Sano di Pietro (Ansano di Pietro di Mencio),1405.0,1481.0,"Tempera on wood, gold ground",http://www.metmuseum.org/art/collection/search/458983,Angels|Madonna and Child|Saint Jerome|Saint John the Baptist|Saint Peter,15th century,https://images.metmuseum.org/CRDImages/rl/original/DT3032.jpg,Male
334889,Drawings and Prints,Bust of a Man,Drawing,Unknown,Unknown,Wolfgang Huber,1485.0,1553.0,Black and white chalk on off-white paper prepared with red gouache,http://www.metmuseum.org/art/collection/search/334889,Men|Portraits,16th century,https://images.metmuseum.org/CRDImages/dp/original/DP832660.jpg,Male
435847,European Paintings,"Saint Vincent, Patron Saint of Lisbon",Painting,Unknown,Unknown,Frei Carlos,1525.0,1549.0,Oil on wood,http://www.metmuseum.org/art/collection/search/435847,Books|Saints|Ships,16th century,https://images.metmuseum.org/CRDImages/ep/original/DT282013.jpg,Male
459188,Robert Lehman Collection,The Martyrdom of Saint Paul,Drawing,Unknown,Unknown,Taddeo Zuccaro,1529.0,1566.0,"Pen and brown and gray ink, brown wash, over black chalk, heightened with white, on buff paper.",http://www.metmuseum.org/art/collection/search/459188,Soldiers|Suffering|Men|Saint Paul,16th century,https://images.metmuseum.org/CRDImages/rl/original/DP324214.jpg,Male
334985,Drawings and Prints,November (one of a series representing the labors of the months),Drawing,Unknown,Unknown,Jonas Umbach,1624.0,1693.0,Red chalk,http://www.metmuseum.org/art/collection/search/334985,Houses|Men|Hunting|Deer|Dogs|Autumn|Horses,17th century,https://images.metmuseum.org/CRDImages/dp/original/DP803096.jpg,Male
435886,European Paintings,Jean-Baptiste Colbert (1619–1683),Painting,Unknown,Unknown,Philippe de Champaigne,1602.0,1674.0,Oil on canvas,http://www.metmuseum.org/art/collection/search/435886,Men|Portraits,17th century,https://images.metmuseum.org/CRDImages/ep/original/DP-27911-001.jpg,Male
459295,Robert Lehman Collection,The King Drinks,Drawing,Unknown,Unknown,Jacob Jordaens,1593.0,1678.0,"Red chalk with brush and gray, blue, and brown ink, and washes in the same colors over black chalk; remains of a black chalk framing line",http://www.metmuseum.org/art/collection/search/459295,Kings|Infants|Women|Dogs,17th century,https://images.metmuseum.org/CRDImages/rl/original/DP-22103-001.jpg,Male
334766,Drawings and Prints,"The Infant Moses before Pharaoh, after Giovanni Battista Ruggieri",Drawing,Unknown,Unknown,Jean Robert Ango,1759.0,1773.0,Black chalk; framing lines in pen and brown ink,http://www.metmuseum.org/art/collection/search/334766,Infants|Men|Women|Moses,18th century,https://images.metmuseum.org/CRDImages/dp/original/DP874781.jpg,Male
436213,European Paintings,"Portrait of a Woman, Said to be Madame Charles Simon Favart (Marie Justine Benoîte Duronceray, 1727–1772)",Painting,Unknown,Unknown,François Hubert Drouais,1727.0,1775.0,Oil on canvas,http://www.metmuseum.org/art/collection/search/436213,Musical Instruments|Portraits|Women|Music|Musicians,18th century,https://images.metmuseum.org/CRDImages/ep/original/DP324044.jpg,Male
459374,Robert Lehman Collection,Madame la Comtesse de Boufflers and Thérèse,Drawing,Unknown,Unknown,Louis de Carmontelle,1717.0,1806.0,"Pencil, black and red chalk, watercolor with white chalk highlights",http://www.metmuseum.org/art/collection/search/459374,Books|Girls|Women,18th century,https://images.metmuseum.org/CRDImages/rl/original/DP-19382-001.jpg,Male
333921,Drawings and Prints,Bear Killing Bull,Drawing,Unknown,Unknown,Antoine-Louis Barye,1795.0,1875.0,Watercolor on wove paper,http://www.metmuseum.org/art/collection/search/333921,Bears|Bulls,19th century,https://images.metmuseum.org/CRDImages/dp/original/DP805140.jpg,Male
435849,European Paintings,"Mrs. William Astor (Caroline Webster Schermerhorn, 1831–1908)",Painting,Unknown,Unknown,Carolus-Duran (Charles-Auguste-Emile Durant),1837.0,1917.0,Oil on canvas,http://www.metmuseum.org/art/collection/search/435849,Portraits|Women,19th century,https://images.metmuseum.org/CRDImages/ep/original/DT204990.jpg,Male
459241,Robert Lehman Collection,At the Circus: The Spanish Walk (Au Cirque: Le Pas espagnol),Drawing,Unknown,Unknown,Henri de Toulouse-Lautrec,1864.0,1901.0,"Graphite, black and colored pastel, and charcoal on off-white heavy wove paper",http://www.metmuseum.org/art/collection/search/459241,Men|Circus|Horses,19th century,https://images.metmuseum.org/CRDImages/rl/original/DP359027.jpg,Male
359667,Drawings and Prints,Le Cap Martin,Drawing,Unknown,Unknown,Henri-Joseph Harpignies,1819.0,1916.0,Charcoal on laid paper,http://www.metmuseum.org/art/collection/search/359667,Landscapes,20th century,https://images.metmuseum.org/CRDImages/dp/original/DP211515.jpg,Male
483458,Modern and Contemporary Art,Standing Nude with Orange Drapery (recto): Study of Nude with Arms Raised (verso),Drawing,Unknown,Unknown,Egon Schiele,1890.0,1918.0,"Watercolor, gouache and graphite on paper",http://www.metmuseum.org/art/collection/search/483458,Female Nudes|Women,20th century,https://images.metmuseum.org/CRDImages/ma/original/DP-13960-001.jpg,Male
